23.01.2026                                                                                 Salida dinámica de lista                                                                                         1
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
| Ce. |Alm.|CMv|Razión|Registrado|Hora    |Doc.mat.  |Usuario   |Fecha doc.|Material|Texto breve de material                 |Lote  |Cantidad|   Impte.ML|Txt.cab.doc.  |Pedido|Proveedor|Txt clase-mov.    |
| 4100|4155|YR1|  2521|02.02.2025|05:25:35|7810069359|WF-BATCH  |01.02.2025|50462498|LUMINA COND KIT TRAT RECONT TERC PS     |ZAF014|      1-|     4.879-|4155 258806229|      |         |SM Ventas Retail  |
| 4100|4154|YR1|  2521|02.02.2025|05:25:32|7810070604|WF-BATCH  |01.02.2025|50231298|FACES GLOSS MORANGO WILD                |ZB0005|      1-|       723-|4154 258847994|      |         |SM Ventas Retail  |
| 4100|4154|YR1|  2521|02.02.2025|05:25:32|7810069451|WF-BATCH  |01.02.2025|50248864|NATURE SH CACHINHOS DEFINIDOS 250ML     |ZA0023|      1-|       989-|4154 258804288|      |         |SM Ventas Retail  |
| 4100|4154|YR1|  2521|02.02.2025|05:25:32|7810070715|WF-BATCH  |01.02.2025|50270699|EKOS HID POL PES CASTANHA 75G COL MLF   |Y7PB02|      1-|       790-|4154 258847993|      |         |SM Ventas Retail  |
| 4100|4154|YR1|  2521|02.02.2025|05:25:32|7810071404|WF-BATCH  |01.02.2025|50320917|HUMOR BEIJO FEM EDT 75ML LTM            |ZC0011|      1-|     2.634-|4154 258804292|      |         |SM Ventas Retail  |
| 4100|4154|YR1|  2521|02.02.2025|05:25:32|7810069563|WF-BATCH  |01.02.2025|50460798|LUMINA SH HIDRATACAO 300ML PS           |ZA0009|      1-|       974-|4154 258847992|      |         |SM Ventas Retail  |
| 4100|4154|YR1|  2521|02.02.2025|05:25:32|7810070309|WF-BATCH  |01.02.2025|50496707|TODODIA HID CORP AGUA PREBIO MANGA 150ML|ZB0004|      1-|     1.114-|4154 258804296|      |         |SM Ventas Retail  |
| 4100|4154|YR1|  2521|02.02.2025|05:25:29|7810071091|WF-BATCH  |01.02.2025|50248864|NATURE SH CACHINHOS DEFINIDOS 250ML     |ZA0023|      1-|       989-|4154 258847979|      |         |SM Ventas Retail  |
| 4100|4154|YR1|  2521|02.02.2025|05:25:29|7810069358|WF-BATCH  |01.02.2025|50310293|FACES MASCARA INCOLOR 7ML               |ZA0028|      1-|       554-|4154 258804282|      |         |SM Ventas Retail  |
| 4100|4154|YR1|  2521|02.02.2025|05:25:29|7810071090|WF-BATCH  |01.02.2025|50404318|TODODIA DEO ROLL ON ACLARAR 70ML        |ZB0059|      1-|       539-|4154 258847985|      |         |SM Ventas Retail  |
| 4100|4154|YR1|  2521|02.02.2025|05:25:29|7810071474|WF-BATCH  |01.02.2025|50413532|FACES CLAREA FACIAL PELE N S FPS15 S CT |ZA0011|      1-|       716-|4154 258847980|      |         |SM Ventas Retail  |
| 4100|4154|YR1|  2521|02.02.2025|05:25:29|7810070413|WF-BATCH  |01.02.2025|50425343|EKOS SH PATAUA NFV2 300ML LTM           |ZA0023|      1-|     1.275-|4154 258847983|      |         |SM Ventas Retail  |
| 4100|4154|YR1|  2521|02.02.2025|05:25:29|7810070714|WF-BATCH  |01.02.2025|50462348|LUMINA RF COND BRILHO COR 300ML         |Z60002|      1-|       747-|4154 258847987|      |         |SM Ventas Retail  |
| 4100|4154|YR1|  2521|02.02.2025|05:25:29|7810070713|WF-BATCH  |01.02.2025|50496657|TODODIA DES ROLLON LIMAO 70ML           |ZB0007|      1-|       519-|4154 258847982|      |         |SM Ventas Retail  |
| 4100|4154|YR1|  2521|02.02.2025|05:25:29|7810070414|WF-BATCH  |01.02.2025|50496657|TODODIA DES ROLLON LIMAO 70ML           |ZB0007|      1-|       519-|4154 258847982|      |         |SM Ventas Retail  |
| 4100|4154|YR1|  2521|02.02.2025|05:25:26|7810071282|WF-BATCH  |01.02.2025|50248864|NATURE SH CACHINHOS DEFINIDOS 250ML     |ZA0023|      1-|       989-|4154 258847979|      |         |SM Ventas Retail  |
| 4100|4154|YR1|  2521|02.02.2025|05:25:26|7810069672|WF-BATCH  |01.02.2025|50367720|KAIAK AVEN FEM EDT 100ML LTM            |Z90010|      1-|     3.029-|4154 258804279|      |         |SM Ventas Retail  |
| 4100|4154|YR1|  2521|02.02.2025|05:25:26|7810070898|WF-BATCH  |01.02.2025|50404309|TODODIA DEO ROLL ON PREB ALGOD 70ML     |ZA0030|      1-|       534-|4154 258847970|      |         |SM Ventas Retail  |
| 4100|4154|YR1|  2521|02.02.2025|05:25:26|7810070036|WF-BATCH  |01.02.2025|50404309|TODODIA DEO ROLL ON PREB ALGOD 70ML     |ZA0030|      1-|       534-|4154 258804278|      |         |SM Ventas Retail  |
| 4100|4154|YR1|  2521|02.02.2025|05:25:26|7810069955|WF-BATCH  |01.02.2025|50404318|TODODIA DEO ROLL ON ACLARAR 70ML        |ZB0059|      1-|       539-|4154 258847975|      |         |SM Ventas Retail  |
| 4100|4154|YR1|  2521|02.02.2025|05:25:26|7810070521|WF-BATCH  |01.02.2025|50407345|UNA EST MAQ PALETTE STUDIO              |Z4CM01|      1-|     2.008-|4154 258804277|      |         |SM Ventas Retail  |
| 4100|4154|YR1|  2521|02.02.2025|05:25:26|7810071473|WF-BATCH  |01.02.2025|50491855|EKOS HID MAOS MARACUJA WINNY 24 75G     |Z90007|      1-|       695-|4154 258847972|      |         |SM Ventas Retail  |
| 4100|4154|YR1|  2521|02.02.2025|05:25:26|7810069562|WF-BATCH  |01.02.2025|50491863|EKOS HID MAOS POLPA CAST WINNY 24 40G   |Z80003|      1-|       569-|4154 258847972|      |         |SM Ventas Retail  |
| 4100|4154|YR1|  2521|02.02.2025|05:25:26|7810070794|WF-BATCH  |01.02.2025|50496657|TODODIA DES ROLLON LIMAO 70ML           |ZB0007|      1-|       519-|4154 258847969|      |         |SM Ventas Retail  |
| 4100|4154|YR1|  2521|02.02.2025|05:25:26|7810070308|WF-BATCH  |01.02.2025|50496657|TODODIA DES ROLLON LIMAO 70ML           |ZB0007|      1-|       519-|4154 258847969|      |         |SM Ventas Retail  |
| 4100|4154|YR1|  2521|02.02.2025|05:25:23|7810070897|WF-BATCH  |01.02.2025|50367720|KAIAK AVEN FEM EDT 100ML LTM            |Z80009|      1-|     3.029-|4154 258847961|      |         |SM Ventas Retail  |
| 4100|4154|YR1|  2521|02.02.2025|05:25:23|7810070412|WF-BATCH  |01.02.2025|50402361|EKOS OLEO FORT PATAUA NFV 60ML TERC LTM |ZBCE01|      1-|     2.722-|4154 258847967|      |         |SM Ventas Retail  |
| 4100|4154|YR1|  2521|02.02.2025|05:25:23|7810069954|WF-BATCH  |01.02.2025|50404318|TODODIA DEO ROLL ON ACLARAR 70ML        |ZB0059|      1-|       539-|4154 258847965|      |         |SM Ventas Retail  |
| 4100|4154|YR1|  2521|02.02.2025|05:25:22|7810069357|WF-BATCH  |01.02.2025|50395168|UNA BASE SERUM NUDE ME 12F SCH          |Z9W002|      1-|     5.021-|4154 258804269|      |         |SM Ventas Retail  |
| 4100|4171|YR1|  2521|02.02.2025|05:25:08|7810070893|WF-BATCH  |01.02.2025|50328896|EKOS SAB LIQ CORP MARACUJA 185ML GBL    |ZA0006|      1-|     1.116-|4171 258825668|      |         |SM Ventas Retail  |
| 4100|4171|YR1|  2521|02.02.2025|05:25:08|7810070991|WF-BATCH  |01.02.2025|50376067|ERVA DOCE SAB LIQ MAOS 250ML            |YC0028|      1-|     1.563-|4171 258857486|      |         |SM Ventas Retail  |
| 4100|4172|YR1|  2521|02.02.2025|05:25:08|7810069950|WF-BATCH  |01.02.2025|50391675|ESSENCIAL EXCLUS MASC EDP 100ML INT LTM |Z50002|      1-|     4.333-|4172 258843608|      |         |SM Ventas Retail  |
| 4100|4171|YR1|  2521|02.02.2025|05:25:08|7810071402|WF-BATCH  |01.02.2025|50398687|TODODIA HID DES CORP FRAMB LT 400ML     |ZC0021|      1-|     1.282-|4171 258857485|      |         |SM Ventas Retail  |
| 4100|4171|YR1|  2521|02.02.2025|05:25:08|7810070603|WF-BATCH  |01.02.2025|50421569|EKOS SAB BAR MULTI ESFOLIA 4X100G       |ZBS003|      1-|     1.862-|4171 258825670|      |         |SM Ventas Retail  |
| 4100|4171|YR1|  2521|02.02.2025|05:25:08|7810069450|WF-BATCH  |01.02.2025|50450331|UNA  PRIMER BLUR BF 30ML                |Z90031|      1-|     1.403-|4171 258857482|      |         |SM Ventas Retail  |
| 4100|4171|YR1|  2521|02.02.2025|05:25:08|7810069833|WF-BATCH  |01.02.2025|50460703|LUMINA RF COND HIDRATACAO 300ML         |Z60002|      1-|       775-|4171 258857483|      |         |SM Ventas Retail  |
| 4100|4171|YR1|  2521|02.02.2025|05:25:05|7810070989|WF-BATCH  |01.02.2025|50294005|EKOS POLPA CRP CASTANHA 400ML TUT LATAM |ZA0023|      1-|     1.863-|4171 258857467|      |         |SM Ventas Retail  |
| 4100|4171|YR1|  2521|02.02.2025|05:25:05|7810070990|WF-BATCH  |01.02.2025|50308673|KRISKA SHOCK EDT FEMININO 100ML LTM     |Z70003|      1-|     2.891-|4171 258857474|      |         |SM Ventas Retail  |
| 4100|4171|YR1|  2521|02.02.2025|05:25:05|7810070710|WF-BATCH  |01.02.2025|50373987|SERUM NOTUR CAP MURUMURU 30ML TERC LTM  |Z1CE05|      1-|     1.730-|4171 258857479|      |         |SM Ventas Retail  |
| 4100|4171|YR1|  2521|02.02.2025|05:25:05|7810070602|WF-BATCH  |01.02.2025|50398687|TODODIA HID DES CORP FRAMB LT 400ML     |ZC0021|      1-|     1.282-|4171 258825659|      |         |SM Ventas Retail  |
| 4100|4171|YR1|  2521|02.02.2025|05:25:05|7810069449|WF-BATCH  |01.02.2025|50425342|EKOS REFIL SH PATAUA NFV2 300ML LTM     |Z90016|      1-|     1.138-|4171 258857472|      |         |SM Ventas Retail  |
| 4100|4171|YR1|  2521|02.02.2025|05:25:05|7810070789|WF-BATCH  |01.02.2025|50440537|CHRONOS AS 30 FPS30 DIA 40G GAIA PS     |Z90004|      1-|     2.569-|4171 258857468|      |         |SM Ventas Retail  |
| 4100|4171|YR1|  2521|02.02.2025|05:25:05|7810070711|WF-BATCH  |01.02.2025|50462346|LUMINA SH MATIZACAO 300ML PS            |Z80012|      1-|     1.174-|4171 258825663|      |         |SM Ventas Retail  |
| 4100|4171|YR1|  2521|02.02.2025|05:25:05|7810069668|WF-BATCH  |01.02.2025|50496656|TODODIA SAB BARRA LIMAO 5X90G           |ZB0042|      1-|     1.344-|4171 258825668|      |         |SM Ventas Retail  |
| 4100|4171|YR1|  2521|02.02.2025|05:25:04|7810071087|WF-BATCH  |01.02.2025|50360475|CHRONOS SERUM PREENCHEDOR BIOHIDRAT 30ML|Z30003|      1-|     2.981-|4171 258857476|      |         |SM Ventas Retail  |
| 4100|4171|YR1|  2521|02.02.2025|05:25:01|7810069560|WF-BATCH  |01.02.2025|50325670|EKOS FRESCOR PITANGA EDT 150ML LTM      |Z30001|      1-|     2.691-|4171 258825655|      |         |SM Ventas Retail  |
| 4100|4171|YR1|  2521|02.02.2025|05:25:01|7810069559|WF-BATCH  |01.02.2025|50326103|EKOS HID POLPA MAOS CASTANHA 40G LTM    |ZB0006|      1-|       557-|4171 258825652|      |         |SM Ventas Retail  |
| 4100|4171|YR1|  2521|02.02.2025|05:25:01|7810070601|WF-BATCH  |01.02.2025|50390014|ESSENCIAL UNICO MASC EDP 90ML LTM       |Y20001|      1-|     6.344-|4171 258857466|      |         |SM Ventas Retail  |
| 4100|4171|YR1|  2521|02.02.2025|05:25:01|7810070988|WF-BATCH  |01.02.2025|50398687|TODODIA HID DES CORP FRAMB LT 400ML     |ZC0021|      1-|     1.282-|4171 258825654|      |         |SM Ventas Retail  |
| 4100|4171|YR1|  2521|02.02.2025|05:25:01|7810070517|WF-BATCH  |01.02.2025|50421569|EKOS SAB BAR MULTI ESFOLIA 4X100G       |ZBS003|      1-|     1.862-|4171 258857467|      |         |SM Ventas Retail  |
| 4100|4171|YR1|  2521|02.02.2025|05:25:01|7810069667|WF-BATCH  |01.02.2025|50440384|UNA BASE FACIAL TINT 25Q                |Z90004|      1-|     1.583-|4171 258857466|      |         |SM Ventas Retail  |
| 4100|4171|YR1|  2521|02.02.2025|05:24:58|7810070031|WF-BATCH  |01.02.2025|50325626|EKOS FRESCOR ACAI EDT 150ML LTM         |Z80008|      1-|     2.329-|4171 258857461|      |         |SM Ventas Retail  |
| 4100|4171|YR1|  2521|02.02.2025|05:24:58|7810069447|WF-BATCH  |01.02.2025|50353210|UNA SERUM LABIAL ROSA TERC              |Z7W001|      1-|     1.539-|4171 258825647|      |         |SM Ventas Retail  |
| 4100|4171|YR1|  2521|02.02.2025|05:24:58|7810070408|WF-BATCH  |01.02.2025|50374275|NATURA HOMEM EDP POTEN MASC 100ML LTM NV|ZA0013|      1-|     4.585-|4171 258857462|      |         |SM Ventas Retail  |
| 4100|4171|YR1|  2521|02.02.2025|05:24:58|7810070032|WF-BATCH  |01.02.2025|50379934|EKOS FRESCOR PITANGA PRETA EDT 150ML LTM|Z30002|      1-|     2.568-|4171 258857460|      |         |SM Ventas Retail  |
| 4100|4171|YR1|  2521|02.02.2025|05:24:58|7810069831|WF-BATCH  |01.02.2025|50388034|EKOS MASCARA COND MURUMURU NFV 200G LTM |Z90008|      1-|     1.311-|4171 258857456|      |         |SM Ventas Retail  |
| 4100|4171|YR1|  2521|02.02.2025|05:24:58|7810069666|WF-BATCH  |01.02.2025|50460703|LUMINA RF COND HIDRATACAO 300ML         |Z60002|      1-|       775-|4171 258825648|      |         |SM Ventas Retail  |
| 4100|4171|YR1|  2521|02.02.2025|05:24:58|7810069558|WF-BATCH  |01.02.2025|50460796|LUMINA RF SH HIDRATACAO 300ML           |ZA0006|      1-|       710-|4171 258825648|      |         |SM Ventas Retail  |
| 4100|4171|YR1|  2521|02.02.2025|05:24:58|7810069448|WF-BATCH  |01.02.2025|50472291|EKOS OLEO DES TRIF MARACUJA ES 200ML    |Z10002|      1-|     1.721-|4171 258825645|      |         |SM Ventas Retail  |
| 4100|4171|YR1|  2521|02.02.2025|05:24:58|7810070409|WF-BATCH  |01.02.2025|50496656|TODODIA SAB BARRA LIMAO 5X90G           |ZB0042|      1-|     1.344-|4171 258825651|      |         |SM Ventas Retail  |
| 4100|4190|YR1|  2521|02.02.2025|05:24:57|7810071399|UC4USER   |01.02.2025|50366334|BOLSA PEQUENA ICONICA KRAFT 21 CH       |Z4H001|      1-|       184-|4190 258866399|      |         |SM Ventas Retail  |
| 4100|4190|YR1|  2521|02.02.2025|05:24:57|7810071400|UC4USER   |01.02.2025|50366334|BOLSA PEQUENA ICONICA KRAFT 21 CH       |Z4H001|      1-|       184-|4190 258866400|      |         |SM Ventas Retail  |
| 4100|4190|YR1|  2521|02.02.2025|05:24:57|7810071401|UC4USER   |01.02.2025|50462183|TODODIA DES ROLLON AMEIX BAU 70ML       |Z40002|      1-|       525-|4190 258866412|      |         |SM Ventas Retail  |
| 4100|4188|YR1|  2521|02.02.2025|05:24:56|7810071391|UC4USER   |01.02.2025|50262571|CHRONOS RF ACQUA BIOHIDRATANTE RENOVADOR|Z70013|      1-|       877-|4188 258817144|      |         |SM Ventas Retail  |
| 4100|4188|YR1|  2521|02.02.2025|05:24:56|7810071392|UC4USER   |01.02.2025|50262571|CHRONOS RF ACQUA BIOHIDRATANTE RENOVADOR|Z70013|      1-|       877-|4188 258817154|      |         |SM Ventas Retail  |
| 4100|4190|YR1|  2521|02.02.2025|05:24:56|7810071398|UC4USER   |01.02.2025|50366334|BOLSA PEQUENA ICONICA KRAFT 21 CH       |Z4H001|      1-|       184-|4190 258866393|      |         |SM Ventas Retail  |
| 4100|4189|YR1|  2521|02.02.2025|05:24:56|7810071394|UC4USER   |01.02.2025|50462487|LUMINA SH SOLAR 220ML PS                |ZB0004|      1-|       960-|4189 258837546|      |         |SM Ventas Retail  |
| 4100|4148|YR1|  2521|02.02.2025|05:24:56|7810071397|UC4USER   |01.02.2025|50496657|TODODIA DES ROLLON LIMAO 70ML           |ZB0007|      1-|       519-|4148 258752087|      |         |SM Ventas Retail  |
| 4100|4147|YR1|  2521|02.02.2025|05:24:56|7810071396|UC4USER   |01.02.2025|50496657|TODODIA DES ROLLON LIMAO 70ML           |ZB0007|      1-|       519-|4147 258808191|      |         |SM Ventas Retail  |
| 4100|4147|YR1|  2521|02.02.2025|05:24:56|7810071395|UC4USER   |01.02.2025|50496657|TODODIA DES ROLLON LIMAO 70ML           |ZB0007|      1-|       519-|4147 258808190|      |         |SM Ventas Retail  |
| 4100|4188|YR1|  2521|02.02.2025|05:24:56|7810071393|UC4USER   |01.02.2025|50506705|TODODIA DES HID LIMAO 400ML LTM         |ZB0014|      1-|     1.480-|4188 258817165|      |         |SM Ventas Retail  |
| 4100|4147|YR1|  2521|02.02.2025|05:24:55|7810071383|UC4USER   |01.02.2025|50248866|NATURE COND CACHINHOS DEFINID 250ML     |Z80018|      1-|       977-|4147 258792561|      |         |SM Ventas Retail  |
| 4100|4154|YR1|  2521|02.02.2025|05:24:55|7810070600|WF-BATCH  |01.02.2025|50270699|EKOS HID POL PES CASTANHA 75G COL MLF   |Y7PB02|      1-|       790-|4154 258804268|      |         |SM Ventas Retail  |
| 4100|4171|YR1|  2521|02.02.2025|05:24:55|7810069446|WF-BATCH  |01.02.2025|50294005|EKOS POLPA CRP CASTANHA 400ML TUT LATAM |ZA0023|      1-|     1.863-|4171 258825634|      |         |SM Ventas Retail  |
| 4100|4171|YR1|  2521|02.02.2025|05:24:55|7810070599|WF-BATCH  |01.02.2025|50305366|NATURA HOMEM CORAGIO EDP 100ML LTM      |Z90012|      1-|     6.238-|4171 258857450|      |         |SM Ventas Retail  |
| 4100|4147|YR1|  2521|02.02.2025|05:24:55|7810071385|UC4USER   |01.02.2025|50326100|EKOS DES HID POLPA PES CASTANHA 75G LTM |Z40003|      1-|       744-|4147 258808183|      |         |SM Ventas Retail  |
| 4100|4171|YR1|  2521|02.02.2025|05:24:55|7810070219|WF-BATCH  |01.02.2025|50368439|MMBB RF SABONETE LIQUIDO 200ML          |Z50014|      1-|       774-|4171 258857444|      |         |SM Ventas Retail  |
| 4100|4171|YR1|  2521|02.02.2025|05:24:55|7810070516|WF-BATCH  |01.02.2025|50373984|EKOS REFIL SH MURUMURU NFV 300ML LTM    |Z70012|      1-|     1.143-|4171 258825640|      |         |SM Ventas Retail  |
| 4100|4188|YR1|  2521|02.02.2025|05:24:55|7810071389|UC4USER   |01.02.2025|50373986|EKOS REFIL COND MURUMURU NFV 300ML LTM  |Z40007|      1-|     1.139-|4188 258817127|      |         |SM Ventas Retail  |
| 4100|4171|YR1|  2521|02.02.2025|05:24:55|7810069557|WF-BATCH  |01.02.2025|50398687|TODODIA HID DES CORP FRAMB LT 400ML     |ZC0021|      1-|     1.282-|4171 258825634|      |         |SM Ventas Retail  |
| 4100|4147|YR1|  2521|02.02.2025|05:24:55|7810071384|UC4USER   |01.02.2025|50398702|TODODIA HID DES CORP FRU V LT 400 ML    |ZC0028|      1-|     1.324-|4147 258808172|      |         |SM Ventas Retail  |
| 4100|4171|YR1|  2521|02.02.2025|05:24:55|7810070306|WF-BATCH  |01.02.2025|50421569|EKOS SAB BAR MULTI ESFOLIA 4X100G       |ZBS003|      1-|     1.862-|4171 258857443|      |         |SM Ventas Retail  |
| 4100|4170|YR1|  2521|02.02.2025|05:24:55|7810071382|UC4USER   |01.02.2025|50460796|LUMINA RF SH HIDRATACAO 300ML           |ZA0006|      1-|       710-|4170 258820614|      |         |SM Ventas Retail  |
| 4100|4188|YR1|  2521|02.02.2025|05:24:55|7810071390|UC4USER   |01.02.2025|50462490|LUMINA SH BRILHO COR 300ML PS           |Z60004|      1-|       976-|4188 258817139|      |         |SM Ventas Retail  |
| 4100|4171|YR1|  2521|02.02.2025|05:24:55|7810071086|WF-BATCH  |01.02.2025|50472291|EKOS OLEO DES TRIF MARACUJA ES 200ML    |Z10002|      1-|     1.721-|4171 258825643|      |         |SM Ventas Retail  |
| 4100|4147|YR1|  2521|02.02.2025|05:24:55|7810071387|UC4USER   |01.02.2025|50496657|TODODIA DES ROLLON LIMAO 70ML           |ZB0007|      1-|       519-|4147 258792581|      |         |SM Ventas Retail  |
| 4100|4147|YR1|  2521|02.02.2025|05:24:55|7810071386|UC4USER   |01.02.2025|50496657|TODODIA DES ROLLON LIMAO 70ML           |ZB0007|      1-|       519-|4147 258792581|      |         |SM Ventas Retail  |
| 4100|4171|YR1|  2521|02.02.2025|05:24:55|7810070788|WF-BATCH  |01.02.2025|50496719|TODODIA RF DES HID LIMAO 400ML          |ZB0014|      1-|     1.132-|4171 258825642|      |         |SM Ventas Retail  |
| 4100|4188|YR1|  2521|02.02.2025|05:24:55|7810071388|UC4USER   |01.02.2025|50506705|TODODIA DES HID LIMAO 400ML LTM         |ZB0014|      1-|     1.480-|4188 258817125|      |         |SM Ventas Retail  |
| 4100|4170|YR1|  2521|02.02.2025|05:24:54|7810071375|UC4USER   |01.02.2025|50308673|KRISKA SHOCK EDT FEMININO 100ML LTM     |Z70003|      1-|     2.891-|4170 258884671|      |         |SM Ventas Retail  |
| 4100|4170|YR1|  2521|02.02.2025|05:24:54|7810071380|UC4USER   |01.02.2025|50308673|KRISKA SHOCK EDT FEMININO 100ML LTM     |Z70003|      1-|     2.891-|4170 258820595|      |         |SM Ventas Retail  |
| 4100|4153|YR1|  2521|02.02.2025|05:24:54|7810071377|UC4USER   |01.02.2025|50320917|HUMOR BEIJO FEM EDT 75ML LTM            |ZA0010|      1-|     2.634-|4153 258854523|      |         |SM Ventas Retail  |
| 4100|4190|YR1|  2521|02.02.2025|05:24:54|7810071378|UC4USER   |01.02.2025|50374163|NATURA HOMEM DES ROLLON ANTIMAN 75ML NV |Z90015|      1-|       594-|4190 258866422|      |         |SM Ventas Retail  |
| 4100|4171|YR1|  2521|02.02.2025|05:24:54|7810071376|UC4USER   |01.02.2025|50398687|TODODIA HID DES CORP FRAMB LT 400ML     |ZC0021|      1-|     1.282-|4171 258825617|      |         |SM Ventas Retail  |
| 4100|4170|YR1|  2521|02.02.2025|05:24:54|7810071381|UC4USER   |01.02.2025|50398687|TODODIA HID DES CORP FRAMB LT 400ML     |ZB0020|      1-|     1.282-|4170 258820606|      |         |SM Ventas Retail  |
| 4100|4152|YR1|  2521|02.02.2025|05:24:54|7810071374|UC4USER   |01.02.2025|50402361|EKOS OLEO FORT PATAUA NFV 60ML TERC LTM |ZBCE01|      1-|     2.722-|4152 258791217|      |         |SM Ventas Retail  |
| 4100|4169|YR1|  2521|02.02.2025|05:24:54|7810071379|UC4USER   |01.02.2025|50451472|EKOS SAB BARRA SORTIDOS 4X100G          |Z10001|      1-|     2.091-|4169 258842818|      |         |SM Ventas Retail  |
| 4100|4192|YR1|  2521|02.02.2025|05:24:53|7810071373|UC4USER   |01.02.2025|50314432|TODODIA SAB BARRA MANGAROSA 5X90G       |Y90031|      1-|     1.278-|4192 258811743|      |         |SM Ventas Retail  |
| 4100|4192|YR1|  2521|02.02.2025|05:24:53|7810069772|UC4USER   |01.02.2025|50384290|FACES BATOM MULTIMIX CREM ROSA CRUSH    |Z60003|      1-|       540-|4192 258811733|      |         |SM Ventas Retail  |
| 4100|4150|YR1|  2521|02.02.2025|05:24:53|7810069768|UC4USER   |01.02.2025|50491855|EKOS HID MAOS MARACUJA WINNY 24 75G     |Z90007|      1-|       695-|4150 258827782|      |         |SM Ventas Retail  |
| 4100|4150|YR1|  2521|02.02.2025|05:24:53|7810069767|UC4USER   |01.02.2025|50491863|EKOS HID MAOS POLPA CAST WINNY 24 40G   |Z80002|      1-|       569-|4150 258827776|      |         |SM Ventas Retail  |
| 4100|4192|YR1|  2521|02.02.2025|05:24:53|7810069769|UC4USER   |01.02.2025|50496705|TODODIA DES CORP SPRAY MANGA 200ML      |ZC0026|      1-|     1.316-|4192 258749131|      |         |SM Ventas Retail  |
